index,epoch,r@1,r@2,r@4,r@8,NMI,lr,scl_x,scl_p,sz_emb,seed,edition,torch version
37,32,0.3654625253207293,0.4908845374746793,0.613436866981769,0.724341661039838,0.498678522947564,10,8.0,8.0,64,1,0,1.1.0
37,33,0.3739027683997299,0.5042201215395004,0.6227211343686698,0.7332883187035787,0.5010286460179976,10,8.0,8.0,64,1,0,1.1.0
37,34,0.37474679270763,0.4978055367994598,0.6195138419986496,0.7314314652261985,0.491860387331524,10,8.0,8.0,64,1,0,1.1.0
37,35,0.36158001350438895,0.487170830519919,0.6174881836596894,0.7280553679945982,0.4910989950232881,10,8.0,8.0,64,1,0,1.1.0
37,36,0.3696826468602296,0.4989871708305199,0.6228899392302498,0.738183659689399,0.5035948062130661,10,8.0,8.0,64,1,0,1.1.0
37,37,0.37525320729237,0.50016880486158,0.6284604996623903,0.7417285617825793,0.5014021125564018,10,8.0,8.0,64,1,0,1.1.0
37,38,0.3754220121539501,0.4986495611073599,0.6200202565833896,0.7332883187035787,0.4975960132287898,10,8.0,8.0,64,1,0,1.1.0
37,39,0.38723835246455096,0.5109723160027009,0.6323430114787306,0.7484807562457799,0.5082692497954553,10,8.0,8.0,64,1,0,1.1.0
38,0,0.2457798784604997,0.34689399054692777,0.4699527346387576,0.6075286968264686,0.4024558366188285,10,8.0,8.0,64,2,0,1.1.0
38,1,0.2721134368669817,0.3916272788656313,0.511816340310601,0.6438217420661715,0.42233169694229705,10,8.0,8.0,64,2,0,1.1.0
38,2,0.2869682646860229,0.4042876434841323,0.537812288993923,0.6655975692099932,0.4435958736071008,10,8.0,8.0,64,2,0,1.1.0
38,3,0.3254557731262661,0.4404118838622552,0.5658338960162053,0.6975016880486158,0.474595497773608,10,8.0,8.0,64,2,0,1.1.0
38,4,0.34959486833220804,0.4643821742066172,0.5965563808237677,0.7201215395003376,0.4989164181223872,10,8.0,8.0,64,2,0,1.1.0
38,5,0.3571910871033086,0.4819378798109386,0.613268062120189,0.7434166103983795,0.5153996240462329,10,8.0,8.0,64,2,0,1.1.0
38,6,0.3516205266711681,0.4782241728561782,0.6087103308575287,0.7305874409182984,0.5064063967650777,10,8.0,8.0,64,2,0,1.1.0
38,7,0.3300135043889264,0.44783929777177583,0.5783254557731262,0.7066171505739365,0.4892018803769749,10,8.0,8.0,64,2,0,1.1.0
38,8,0.3516205266711681,0.4682646860229575,0.6036461850101283,0.7184334908845375,0.4959630397951664,10,8.0,8.0,64,2,0,1.1.0
38,9,0.32562457798784605,0.4491897366644159,0.5752869682646861,0.7029034436191762,0.47560972672258506,10,8.0,8.0,64,2,0,1.1.0
38,10,0.3438555030384875,0.4664078325455773,0.5948683322079676,0.7179270762997975,0.4836939109132862,10,8.0,8.0,64,2,0,1.1.0
38,11,0.30925050641458474,0.42302498311951386,0.5469277515192438,0.6716745442268738,0.4550512147124493,10,8.0,8.0,64,2,0,1.1.0
38,12,0.30452397029034434,0.42234976367319377,0.5459149223497637,0.675894665766374,0.4528075968158034,10,8.0,8.0,64,2,0,1.1.0
38,13,0.31802835921674544,0.4392302498311951,0.5607697501688048,0.6811276164753545,0.4611614478101731,10,8.0,8.0,64,2,0,1.1.0
38,14,0.36309925725860903,0.4898717083051992,0.6181634031060095,0.7415597569209993,0.501642551995927,10,8.0,8.0,64,2,0,1.1.0
38,15,0.350438892640108,0.4785617825793383,0.5985820391627279,0.7209655638082377,0.4829531961580118,10,8.0,8.0,64,2,0,1.1.0
38,16,0.3506076975016881,0.4728224172856178,0.5953747467927076,0.7157326130992573,0.4790533962293728,10,8.0,8.0,64,2,0,1.1.0
38,17,0.362255232950709,0.4883524645509791,0.6109047940580689,0.7246792707629979,0.4824459604439114,10,8.0,8.0,64,2,0,1.1.0
38,18,0.362592842673869,0.4773801485482782,0.6012829169480081,0.7155638082376773,0.4871722689182408,10,8.0,8.0,64,2,0,1.1.0
38,19,0.3901080351114112,0.5102970965563808,0.6267724510465902,0.7447670492910196,0.5096932562495898,10,8.0,8.0,64,2,0,1.1.0
38,20,0.3666441593517893,0.4814314652261985,0.6154625253207292,0.7312626603646185,0.496739993203999,10,8.0,8.0,64,2,0,1.1.0
38,21,0.3776164753544902,0.5018568534773802,0.62457798784605,0.7464550979068197,0.5090401885579148,10,8.0,8.0,64,2,0,1.1.0
38,22,0.3739027683997299,0.4917285617825794,0.6203578663065497,0.7430790006752195,0.5017695983679684,10,8.0,8.0,64,2,0,1.1.0
38,23,0.3956785955435517,0.5165428764348413,0.638251181634031,0.7488183659689399,0.5014280478919851,10,8.0,8.0,64,2,0,1.1.0
38,24,0.3928089128966914,0.5101282916948008,0.6321742066171506,0.7422349763673194,0.4998884425854467,10,8.0,8.0,64,2,0,1.1.0
38,25,0.3902768399729912,0.5114787305874409,0.6394328156650911,0.7437542201215395,0.5065519321965476,10,8.0,8.0,64,2,0,1.1.0
38,26,0.38301823092505066,0.50016880486158,0.6222147197839297,0.7356515867656989,0.4870922649785976,10,8.0,8.0,64,2,0,1.1.0
38,27,0.3843686698176907,0.5075962187711006,0.6298109385550303,0.7435854152599595,0.4916815715163122,10,8.0,8.0,64,2,0,1.1.0
38,28,0.3963538149898717,0.513166779203241,0.6377447670492911,0.7525320729237002,0.5005728050716297,10,8.0,8.0,64,2,0,1.1.0
38,29,0.39719783929777175,0.5126603646185011,0.6353814989871708,0.7469615124915597,0.5041769066660605,10,8.0,8.0,64,2,0,1.1.0
38,30,0.3906144496961512,0.5189061444969615,0.6416272788656313,0.7530384875084403,0.5032155055224821,10,8.0,8.0,64,2,0,1.1.0
38,31,0.3936529372045915,0.5172180958811614,0.6374071573261311,0.7530384875084403,0.4996257578149384,10,8.0,8.0,64,2,0,1.1.0
38,32,0.40175557056043215,0.5273463875759622,0.6444969615124916,0.7528696826468603,0.5044443230718143,10,8.0,8.0,64,2,0,1.1.0
38,33,0.3865631330182309,0.5064145847400405,0.6318365968939905,0.7356515867656989,0.48782578668169396,10,8.0,8.0,64,2,0,1.1.0
38,34,0.3860567184334909,0.5150236326806212,0.6357191087103309,0.7525320729237002,0.4916412937548714,10,8.0,8.0,64,2,0,1.1.0
38,35,0.3944969615124916,0.5177245104659014,0.6453409858203917,0.7554017555705604,0.5010020327677989,10,8.0,8.0,64,2,0,1.1.0
38,36,0.3907832545577313,0.5119851451721811,0.6320054017555705,0.7454422687373397,0.4960926990346686,10,8.0,8.0,64,2,0,1.1.0
38,37,0.38706954760297096,0.5084402430790007,0.6321742066171506,0.75,0.4920108864090252,10,8.0,8.0,64,2,0,1.1.0
38,38,0.3782916948008103,0.5015192437542201,0.6269412559081702,0.7434166103983795,0.4845776049962093,10,8.0,8.0,64,2,0,1.1.0
38,39,0.3857191087103309,0.5065833896016205,0.6299797434166104,0.7412221471978393,0.4896130341943153,10,8.0,8.0,64,2,0,1.1.0
39,0,0.2464550979068197,0.3609047940580689,0.49966239027684,0.638082376772451,0.4072421826240005,10,8.0,8.0,64,3,0,1.1.0
39,1,0.2815665091154625,0.4025995948683322,0.5265023632680621,0.662221471978393,0.4284163767992969,10,8.0,8.0,64,3,0,1.1.0
39,2,0.2969277515192438,0.42319378798109386,0.5484469952734639,0.6821404456448346,0.449133713705746,10,8.0,8.0,64,3,0,1.1.0
39,3,0.3286630654962863,0.4422687373396354,0.5668467251856854,0.699864956110736,0.4718567321812376,10,8.0,8.0,64,3,0,1.1.0
39,4,0.3507765023632681,0.4729912221471978,0.6031397704253882,0.7218095881161377,0.4965592837770669,10,8.0,8.0,64,3,0,1.1.0
39,5,0.3632680621201891,0.4831195138419986,0.6137744767049291,0.7351451721809588,0.5124177557688203,10,8.0,8.0,64,3,0,1.1.0
39,6,0.36158001350438895,0.4836259284267387,0.6082039162727887,0.7324442943956786,0.5102802483686045,10,8.0,8.0,64,3,0,1.1.0
39,7,0.2815665091154625,0.3958474004051317,0.5160364618501013,0.6416272788656313,0.4548560722269666,10,8.0,8.0,64,3,0,1.1.0
39,8,0.2415597569209993,0.33457123565158675,0.4407494935854153,0.5641458474004052,0.3980604479741304,10,8.0,8.0,64,3,0,1.1.0
39,9,0.2466239027683997,0.34031060094530724,0.4728224172856178,0.6102295746117489,0.41176560164995096,10,8.0,8.0,64,3,0,1.1.0
39,10,0.2530384875084403,0.349932478055368,0.4613436866981769,0.5881161377447671,0.4218335634875152,10,8.0,8.0,64,3,0,1.1.0
39,11,0.2866306549628629,0.3963538149898717,0.5156988521269412,0.6431465226198515,0.4362847599254736,10,8.0,8.0,64,3,0,1.1.0
39,12,0.30790006752194465,0.40800135043889263,0.5335921674544227,0.6576637407157326,0.44956160029884223,10,8.0,8.0,64,3,0,1.1.0
39,13,0.30536799459824443,0.4186360567184335,0.5406819716407832,0.6708305199189737,0.4514118742269125,10,8.0,8.0,64,3,0,1.1.0
39,14,0.2938892640108035,0.4022619851451722,0.5261647535449021,0.6466914247130318,0.44838513817336095,10,8.0,8.0,64,3,0,1.1.0
39,15,0.3055367994598244,0.4107022282241729,0.5330857528696826,0.6590141796083727,0.4444850589311316,10,8.0,8.0,64,3,0,1.1.0
39,16,0.3261309925725861,0.4353477380148548,0.5611073598919649,0.6829844699527347,0.4648964153685534,10,8.0,8.0,64,3,0,1.1.0
39,17,0.3418298446995273,0.4532410533423363,0.5734301147873059,0.6936191762322755,0.4676793673343804,10,8.0,8.0,64,3,0,1.1.0
39,18,0.3342336259284268,0.4453072248480756,0.5705604321404456,0.6904118838622553,0.4774306473942167,10,8.0,8.0,64,3,0,1.1.0
39,19,0.3259621877110061,0.4431127616475353,0.5692099932478055,0.6856853477380148,0.4726429368144969,10,8.0,8.0,64,3,0,1.1.0
39,20,0.35330857528696824,0.4711343686698177,0.5847400405131667,0.7083051991897367,0.4747871588646064,10,8.0,8.0,64,3,0,1.1.0
39,21,0.35398379473328834,0.4652261985145173,0.5801823092505064,0.7003713706954761,0.4692956332792236,10,8.0,8.0,64,3,0,1.1.0
39,22,0.3318703578663065,0.4491897366644159,0.5735989196488859,0.6924375422012155,0.4648357882138885,10,8.0,8.0,64,3,0,1.1.0
39,23,0.35887913571910873,0.475354490209318,0.5960499662390277,0.7064483457123565,0.4792191824216594,10,8.0,8.0,64,3,0,1.1.0
39,24,0.3612424037812289,0.4832883187035787,0.6055030384875084,0.7177582714382175,0.4853130494445438,10,8.0,8.0,64,3,0,1.1.0
39,25,0.3637744767049291,0.4767049291019582,0.5928426738690075,0.7116812964213369,0.478110157834335,10,8.0,8.0,64,3,0,1.1.0
39,26,0.35668467251856856,0.4729912221471978,0.5916610398379474,0.7133693450371371,0.4762689344386899,10,8.0,8.0,64,3,0,1.1.0
39,27,0.3568534773801485,0.4795746117488184,0.6006076975016881,0.7226536124240378,0.4810411296143559,10,8.0,8.0,64,3,0,1.1.0
39,28,0.3536461850101283,0.4780553679945983,0.5975692099932478,0.7113436866981769,0.4768181123072886,10,8.0,8.0,64,3,0,1.1.0
39,29,0.3685010128291695,0.486833220796759,0.6065158676569885,0.7258609047940581,0.4821519364233939,10,8.0,8.0,64,3,0,1.1.0
39,30,0.3632680621201891,0.4782241728561782,0.5945307224848075,0.7142133693450371,0.4823931374126804,10,8.0,8.0,64,3,0,1.1.0
39,31,0.3386225523295071,0.4544226873733964,0.5823767724510466,0.700033760972316,0.4673608042541338,10,8.0,8.0,64,3,0,1.1.0
39,32,0.3649561107359892,0.4809250506414585,0.5987508440243079,0.7162390276839973,0.473965321413633,10,8.0,8.0,64,3,0,1.1.0
39,33,0.3516205266711681,0.4675894665766374,0.5918298446995274,0.7135381498987171,0.4802405151520694,10,8.0,8.0,64,3,0,1.1.0
39,34,0.362592842673869,0.4810938555030385,0.6034773801485482,0.7199527346387576,0.4730857293441358,10,8.0,8.0,64,3,0,1.1.0
39,35,0.35280216070222825,0.4721471978392978,0.6016205266711682,0.7137069547602971,0.4669826377127572,10,8.0,8.0,64,3,0,1.1.0
39,36,0.3641120864280891,0.4814314652261985,0.6070222822417286,0.7275489534098583,0.4813327326500178,10,8.0,8.0,64,3,0,1.1.0
39,37,0.3587103308575287,0.4772113436866982,0.6012829169480081,0.7191087103308575,0.4762254122078756,10,8.0,8.0,64,3,0,1.1.0
39,38,0.3565158676569885,0.4677582714382174,0.5884537474679271,0.712862930452397,0.4624830122857594,10,8.0,8.0,64,3,0,1.1.0
39,39,0.3576975016880486,0.4719783929777178,0.5952059419311276,0.7191087103308575,0.4604727227511913,10,8.0,8.0,64,3,0,1.1.0
40,0,0.26198514517218097,0.3718771100607697,0.5032072923700203,0.6377447670492911,0.4147079928351999,10,8.0,8.0,64,4,0,1.1.0
40,1,0.2925388251181634,0.4167792032410533,0.5459149223497637,0.6839972991222147,0.4350934725065393,10,8.0,8.0,64,4,0,1.1.0
40,2,0.325286968264686,0.4463200540175557,0.5783254557731262,0.7145509790681972,0.4680461014528206,10,8.0,8.0,64,4,0,1.1.0
40,3,0.3438555030384875,0.4637069547602971,0.5979068197164078,0.7278865631330182,0.4883920833065031,10,8.0,8.0,64,4,0,1.1.0
40,4,0.36174881836596895,0.4841323430114787,0.6129304523970289,0.7324442943956786,0.4997085515024193,10,8.0,8.0,64,4,0,1.1.0
40,5,0.3416610398379473,0.4601620526671168,0.5894665766374072,0.7142133693450371,0.4850295265321806,10,8.0,8.0,64,4,0,1.1.0
40,6,0.3058744091829845,0.4226873733963538,0.5481093855503039,0.6698176907494936,0.4619489270466639,10,8.0,8.0,64,4,0,1.1.0
40,7,0.3266374071573261,0.4304523970290344,0.5454085077650236,0.6583389601620526,0.4546505713445749,10,8.0,8.0,64,4,0,1.1.0
40,8,0.2361580013504389,0.33575286968264684,0.4535786630654962,0.5695476029709655,0.4063119072314591,10,8.0,8.0,64,4,0,1.1.0
40,9,0.29051316677920325,0.39804186360567184,0.5172180958811614,0.636563133018231,0.4411408774729715,10,8.0,8.0,64,4,0,1.1.0
40,10,0.2900067521944632,0.3943281566509115,0.513335584064821,0.6321742066171506,0.4281354083967595,10,8.0,8.0,64,4,0,1.1.0
40,11,0.2840985820391627,0.3955097906819716,0.5190749493585415,0.6412896691424713,0.4400466896933225,10,8.0,8.0,64,4,0,1.1.0
40,12,0.2785280216070223,0.3789669142471303,0.4951046590141796,0.6124240378122889,0.4197868608209448,10,8.0,8.0,64,4,0,1.1.0
40,13,0.299628629304524,0.4112086428089129,0.5319041188386225,0.6477042538825118,0.4310564452310146,10,8.0,8.0,64,4,0,1.1.0
40,14,0.3536461850101283,0.4677582714382174,0.5823767724510466,0.699696151249156,0.4736978316892914,10,8.0,8.0,64,4,0,1.1.0
40,15,0.3425050641458474,0.4571235651586766,0.5766374071573261,0.6981769074949359,0.4717924486482859,10,8.0,8.0,64,4,0,1.1.0
40,16,0.3514517218095881,0.4686022957461175,0.5817015530047266,0.7013841998649561,0.4741004843653861,10,8.0,8.0,64,4,0,1.1.0
40,17,0.34807562457798785,0.4638757596218771,0.5790006752194463,0.6907494935854153,0.4657044670150198,10,8.0,8.0,64,4,0,1.1.0
40,18,0.3563470627954085,0.4670830519918974,0.5793382849426063,0.6990209318028361,0.4689837151027635,10,8.0,8.0,64,4,0,1.1.0
40,19,0.3598919648885888,0.4883524645509791,0.6095543551654288,0.7278865631330182,0.4832668088292664,10,8.0,8.0,64,4,0,1.1.0
40,20,0.34064821066846723,0.4518906144496962,0.5681971640783254,0.6858541525995948,0.4642546353585167,10,8.0,8.0,64,4,0,1.1.0
40,21,0.34925725860904794,0.4697839297771776,0.5913234301147873,0.7120189061444969,0.4805955889245788,10,8.0,8.0,64,4,0,1.1.0
40,22,0.3458811613774477,0.4650573936529372,0.5778190411883862,0.6983457123565159,0.4755640821170293,10,8.0,8.0,64,4,0,1.1.0
40,23,0.3462187711006077,0.4645509790681972,0.5795070898041864,0.6968264686022958,0.4652463744608596,10,8.0,8.0,64,4,0,1.1.0
40,24,0.3803173531397704,0.50050641458474,0.6185010128291695,0.7326130992572586,0.4948282502161071,10,8.0,8.0,64,4,0,1.1.0
40,25,0.3536461850101283,0.4733288318703578,0.5962187711006077,0.7138757596218771,0.474595859743969,10,8.0,8.0,64,4,0,1.1.0
40,26,0.36208642808912894,0.4824442943956786,0.599426063470628,0.7172518568534774,0.4852288181623592,10,8.0,8.0,64,4,0,1.1.0
40,27,0.3718771100607697,0.4918973666441594,0.613436866981769,0.7305874409182984,0.48586934462330394,10,8.0,8.0,64,4,0,1.1.0
40,28,0.3600607697501688,0.4863268062120189,0.6139432815665091,0.7304186360567184,0.47831534412482,10,8.0,8.0,64,4,0,1.1.0
40,29,0.3607359891964889,0.4812626603646185,0.6034773801485482,0.7231600270087779,0.4754316356021067,10,8.0,8.0,64,4,0,1.1.0
40,30,0.36309925725860903,0.4797434166103984,0.6109047940580689,0.725016880486158,0.4764933904964928,10,8.0,8.0,64,4,0,1.1.0
40,31,0.387744767049291,0.5079338284942606,0.6262660364618501,0.7476367319378798,0.4957478184461375,10,8.0,8.0,64,4,0,1.1.0
40,32,0.3772788656313302,0.4866644159351789,0.6186698176907495,0.7316002700877785,0.4862153905322764,10,8.0,8.0,64,4,0,1.1.0
40,33,0.3695138419986496,0.4851451721809588,0.6125928426738689,0.7343011478730588,0.4822946194657098,10,8.0,8.0,64,4,0,1.1.0
40,34,0.3710330857528697,0.4861580013504389,0.6065158676569885,0.7278865631330182,0.4770152797612282,10,8.0,8.0,64,4,0,1.1.0
40,35,0.3794733288318704,0.4951046590141796,0.6147873058744092,0.7305874409182984,0.4863006067447925,10,8.0,8.0,64,4,0,1.1.0
40,36,0.37474679270763,0.4945982444294396,0.6188386225523295,0.7390276839972991,0.481114655873259,10,8.0,8.0,64,4,0,1.1.0
40,37,0.3825118163403106,0.5018568534773802,0.6347062795408508,0.7481431465226198,0.496399479445589,10,8.0,8.0,64,4,0,1.1.0
40,38,0.3782916948008103,0.4974679270762998,0.6218771100607697,0.7337947332883187,0.4838604683092233,10,8.0,8.0,64,4,0,1.1.0
40,39,0.37491559756921,0.5045577312626603,0.6291357191087104,0.7339635381498987,0.4863057724705771,10,8.0,8.0,64,4,0,1.1.0
41,0,0.2974341661039838,0.4159351789331533,0.5575624577987845,0.6883862255232951,0.446347058051509,1,8.0,8.0,64,0,1,1.1.0
41,1,0.34031060094530724,0.4664078325455773,0.5960499662390277,0.7278865631330182,0.4785253020254437,1,8.0,8.0,64,0,1,1.1.0
41,2,0.3573598919648886,0.4831195138419986,0.6158001350438893,0.7410533423362593,0.4997196557754007,1,8.0,8.0,64,0,1,1.1.0
41,3,0.37170830519918974,0.5038825118163404,0.638251181634031,0.7582714382174207,0.5159709542014209,1,8.0,8.0,64,0,1,1.1.0
41,4,0.3953409858203916,0.5295408507765024,0.6519243754220122,0.7711006076975017,0.5184910576752468,1,8.0,8.0,64,0,1,1.1.0
41,5,0.3923024983119514,0.5106347062795409,0.6434841323430115,0.7570898041863605,0.5012266983649941,1,8.0,8.0,64,0,1,1.1.0
41,6,0.3786293045239703,0.5032072923700203,0.6355503038487509,0.7552329507089804,0.4969279191229387,1,8.0,8.0,64,0,1,1.1.0
41,7,0.3730587440918298,0.5086090479405807,0.6321742066171506,0.7533760972316003,0.4965100828154521,1,8.0,8.0,64,0,1,1.1.0
41,8,0.3828494260634706,0.5101282916948008,0.6313301823092505,0.7557393652937204,0.4884691873475264,1,8.0,8.0,64,0,1,1.1.0
41,9,0.3848750844024308,0.5,0.6298109385550303,0.7486495611073599,0.4811555181290145,1,8.0,8.0,64,0,1,1.1.0
41,10,0.3848750844024308,0.5234638757596218,0.6534436191762323,0.7712694125590817,0.4947707621295557,1,8.0,8.0,64,0,1,1.1.0
41,11,0.3796421336934504,0.5081026333558406,0.6389264010803511,0.7570898041863605,0.4806731418133901,1,8.0,8.0,64,0,1,1.1.0
41,12,0.3760972316002701,0.5018568534773802,0.6341998649561107,0.7564145847400405,0.4787958796019989,1,8.0,8.0,64,0,1,1.1.0
41,13,0.3892640108035112,0.5177245104659014,0.6542876434841324,0.7651924375422012,0.4897422444375419,1,8.0,8.0,64,0,1,1.1.0
41,14,0.4044564483457124,0.5337609723160027,0.6576637407157326,0.7738014854827819,0.4965837740536865,1,8.0,8.0,64,0,1,1.1.0
41,15,0.4101958136394328,0.5344361917623227,0.6588453747467927,0.7736326806212019,0.4957257365529248,1,8.0,8.0,64,0,1,1.1.0
41,16,0.4095205941931128,0.5366306549628629,0.6676232275489534,0.7763335584064821,0.4956250921105937,1,8.0,8.0,64,0,1,1.1.0
41,17,0.4100270087778528,0.5329169480081026,0.6634031060094531,0.7797096556380824,0.4924817763785739,1,8.0,8.0,64,0,1,1.1.0
41,18,0.4182984469952735,0.5462525320729237,0.662727886563133,0.775151924375422,0.4987703689137923,1,8.0,8.0,64,0,1,1.1.0
41,19,0.4112086428089129,0.5389939230249832,0.6672856178257934,0.7844361917623227,0.4976014478869559,1,8.0,8.0,64,0,1,1.1.0
41,20,0.3961850101282917,0.5261647535449021,0.6590141796083727,0.7736326806212019,0.4912885843735796,1,8.0,8.0,64,0,1,1.1.0
41,21,0.412052667116813,0.536799459824443,0.6639095205941931,0.7763335584064821,0.4958292184826846,1,8.0,8.0,64,0,1,1.1.0
41,22,0.4157663740715733,0.5462525320729237,0.6713369345037137,0.7824105334233626,0.5032600838175595,1,8.0,8.0,64,0,1,1.1.0
41,23,0.4171168129642134,0.5465901417960837,0.6701553004726536,0.7783592167454423,0.5002849017598634,1,8.0,8.0,64,0,1,1.1.0
41,24,0.4177920324105334,0.5406819716407832,0.6677920324105334,0.7781904118838623,0.4998763745465148,1,8.0,8.0,64,0,1,1.1.0
41,25,0.4169480081026334,0.5420324105334233,0.6720121539500338,0.787812288993923,0.5047698030795622,1,8.0,8.0,64,0,1,1.1.0
41,26,0.4152599594868332,0.5457461174881837,0.6703241053342336,0.7788656313301823,0.5037617869305234,1,8.0,8.0,64,0,1,1.1.0
41,27,0.4188048615800135,0.5440580688723835,0.6657663740715732,0.7797096556380824,0.5055576284951062,1,8.0,8.0,64,0,1,1.1.0
41,28,0.412221471978393,0.5416948008102633,0.6674544226873734,0.7778528021607022,0.4979845954966698,1,8.0,8.0,64,0,1,1.1.0
41,29,0.4071573261309926,0.5422012153950033,0.6637407157326131,0.7798784604996624,0.4969465946074108,1,8.0,8.0,64,0,1,1.1.0
41,30,0.4145847400405132,0.5369682646860229,0.6647535449020932,0.775151924375422,0.5047191009656314,1,8.0,8.0,64,0,1,1.1.0
41,31,0.4096893990546928,0.5415259959486833,0.6672856178257934,0.7808912896691425,0.5055552109204795,1,8.0,8.0,64,0,1,1.1.0
41,32,0.4226873733963538,0.5568872383524646,0.6780891289669142,0.7820729237002025,0.5061357090932079,1,8.0,8.0,64,0,1,1.1.0
41,33,0.4213369345037137,0.5509790681971639,0.6742066171505741,0.7857866306549629,0.5124518268297994,1,8.0,8.0,64,0,1,1.1.0
41,34,0.4225185685347738,0.5443956785955435,0.6728561782579339,0.7844361917623227,0.5034358411328463,1,8.0,8.0,64,0,1,1.1.0
41,35,0.4161039837947333,0.5497974341661039,0.6716745442268738,0.7793720459149224,0.5107010221363533,1,8.0,8.0,64,0,1,1.1.0
41,36,0.4150911546252532,0.5460837272113437,0.6764010803511141,0.7893315327481432,0.5099596361208114,1,8.0,8.0,64,0,1,1.1.0
41,37,0.4260634706279541,0.5553679945982444,0.6807900067521945,0.7861242403781229,0.5149102148343162,1,8.0,8.0,64,0,1,1.1.0
41,38,0.4216745442268737,0.5486158001350439,0.6720121539500338,0.7802160702228225,0.5113895359671349,1,8.0,8.0,64,0,1,1.1.0
41,39,0.4240378122889939,0.5474341661039838,0.6715057393652937,0.7775151924375422,0.5099692881134652,1,8.0,8.0,64,0,1,1.1.0
42,0,0.2959149223497637,0.4164415935178933,0.5558744091829845,0.6880486158001351,0.4433754273558401,1,8.0,8.0,64,0,2,1.1.0
42,1,0.3411546252532073,0.463031735313977,0.6006076975016881,0.7277177582714383,0.4821335956221232,1,8.0,8.0,64,0,2,1.1.0
42,2,0.3592167454422687,0.4837947332883187,0.6137744767049291,0.7395340985820391,0.4975550287391564,1,8.0,8.0,64,0,2,1.1.0
42,3,0.3708642808912896,0.50033760972316,0.6291357191087104,0.7587778528021607,0.5142380573000234,1,8.0,8.0,64,0,2,1.1.0
42,4,0.4037812288993923,0.5320729237002025,0.6612086428089129,0.7736326806212019,0.5216617969240211,1,8.0,8.0,64,0,2,1.1.0
42,5,0.3939905469277515,0.5172180958811614,0.6439905469277515,0.7614787305874409,0.5060132844307279,1,8.0,8.0,64,0,2,1.1.0
42,6,0.3879135719108711,0.5102970965563808,0.6343686698176908,0.7545577312626603,0.4969541581614484,1,8.0,8.0,64,0,2,1.1.0
42,7,0.3897704253882512,0.5140108035111411,0.6477042538825118,0.7667116812964213,0.5016696221516256,1,8.0,8.0,64,0,2,1.1.0
42,8,0.38318703578663066,0.5182309250506415,0.6487170830519919,0.7663740715732613,0.4929080422277986,1,8.0,8.0,64,0,2,1.1.0
42,9,0.387575962187711,0.5180621201890614,0.6466914247130318,0.7636731937879809,0.4835249556064008,1,8.0,8.0,64,0,2,1.1.0
42,10,0.39314652261985145,0.5243079000675219,0.6515867656988521,0.7670492910195814,0.4921619509205654,1,8.0,8.0,64,0,2,1.1.0
42,11,0.3847062795408508,0.5175557056043214,0.6428089128966914,0.7581026333558406,0.4871683240008429,1,8.0,8.0,64,0,2,1.1.0
42,12,0.3993923024983119,0.5204253882511817,0.6493923024983119,0.7667116812964213,0.4885099881264979,1,8.0,8.0,64,0,2,1.1.0
42,13,0.3990546927751519,0.5265023632680621,0.6519243754220122,0.7694125590817016,0.4827112429429842,1,8.0,8.0,64,0,2,1.1.0
42,14,0.4068197164078325,0.5307224848075625,0.662390276839973,0.7746455097906819,0.4934110459918871,1,8.0,8.0,64,0,2,1.1.0
42,15,0.4177920324105334,0.5381498987170831,0.6713369345037137,0.7793720459149224,0.5014409928253821,1,8.0,8.0,64,0,2,1.1.0
42,16,0.4031060094530721,0.5457461174881837,0.6731937879810939,0.7766711681296421,0.4989086639443647,1,8.0,8.0,64,0,2,1.1.0
42,17,0.4203241053342336,0.550641458474004,0.6728561782579339,0.7819041188386225,0.4968983600793664,1,8.0,8.0,64,0,2,1.1.0
42,18,0.4162727886563133,0.5447332883187036,0.6647535449020932,0.7759959486833221,0.5012589582284308,1,8.0,8.0,64,0,2,1.1.0
42,19,0.41306549628629297,0.5437204591492235,0.6635719108710331,0.7729574611748818,0.4895516319399008,1,8.0,8.0,64,0,2,1.1.0
42,20,0.4086765698852127,0.5398379473328832,0.6662727886563133,0.7765023632680621,0.493157800006332,1,8.0,8.0,64,0,2,1.1.0
42,21,0.4144159351789332,0.5445644834571236,0.6696488858879136,0.7783592167454423,0.4998630837005701,1,8.0,8.0,64,0,2,1.1.0
42,22,0.4250506414584741,0.5513166779203241,0.6767386900742741,0.7817353139770425,0.5088736685412696,1,8.0,8.0,64,0,2,1.1.0
42,23,0.4140783254557731,0.5425388251181634,0.6691424713031735,0.7812288993923024,0.5032201139307354,1,8.0,8.0,64,0,2,1.1.0
42,24,0.412727886563133,0.5362930452397029,0.6650911546252533,0.7825793382849426,0.5046513377838044,1,8.0,8.0,64,0,2,1.1.0
42,25,0.4171168129642134,0.5499662390276839,0.6750506414584739,0.787812288993923,0.508749566103291,1,8.0,8.0,64,0,2,1.1.0
42,26,0.42302498311951386,0.5562120189061445,0.6762322754895341,0.7856178257933828,0.5071821168493293,1,8.0,8.0,64,0,2,1.1.0
42,27,0.4188048615800135,0.5462525320729237,0.6704929101958136,0.7808912896691425,0.5079056351445304,1,8.0,8.0,64,0,2,1.1.0
42,28,0.4169480081026334,0.5425388251181634,0.6718433490884538,0.7759959486833221,0.5018642108313287,1,8.0,8.0,64,0,2,1.1.0
